timestamp,4132202a,4132202b,4096834a,4096834b,4143990a,4143990b,4096838a,4096838b,4096906a,4096906b,4161262a,4161262b,4096842a,4096842b,4096846a,4096846b,4133374a,4133374b,4096850a,4096850b,4096854a,4096854b,4144010a,4144010b,4166510a,4166510b,4144030a,4144030b,4096862a,4096862b,4177252a,4177252b,4096938a,4096938b,4144034a,4144034b,4096870a,4096870b,4096998a,4096998b,4096930a,4096930b,4096878a,4096878b,4096882a,4096882b,4096886a,4096886b,4096890a,4096890b,4143982a,4143982b,4143974a,4143974b,4096898a,4096898b,4097058a,4097058b,4096934a,4096934b,4096830a,4096830b
1469708271,1,14,1,14,2,16,4,18,5,19,6,20,6,20,7,21,8,22,9,23,10,24,11,25,1,14,1,15,2,15,2,16,3,16,4,17,4,18,1,5,1,6,1,6,3,8,4,10,6,11,7,13,8,14,9,15,10,16,11,17,1,12
1469708281,1,13,1,14,1,15,4,17,5,19,6,19,6,20,7,21,8,22,9,23,10,24,11,24,1,14,1,14,2,15,2,16,3,16,3,17,4,18,1,5,1,6,1,6,2,8,4,10,6,11,7,12,8,13,9,14,10,16,11,17,11,17
1469708291,1,13,1,14,1,15,3,17,4,18,5,19,6,20,7,21,8,22,9,23,9,23,10,24,1,13,1,14,2,15,2,16,3,16,4,17,4,18,1,5,1,6,1,6,2,8,4,10,6,11,7,12,8,13,9,14,10,16,11,17,11,17
1469708301,1,13,1,14,1,15,3,17,4,18,5,19,6,20,7,21,8,21,9,23,9,23,10,24,1,13,1,14,2,15,2,16,3,16,3,17,4,18,1,5,1,5,1,6,2,8,4,10,6,11,7,12,8,13,9,14,10,16,11,16,11,17
1469708311,1,13,1,14,1,15,3,17,4,18,5,19,6,19,7,21,8,21,9,22,9,23,10,24,1,13,1,14,1,15,2,15,2,16,3,17,4,17,5,18,1,5,1,6,2,8,4,9,5,11,7,12,8,13,9,14,10,15,11,16,11,16
1469708321,13,25,1,14,1,15,3,17,4,18,5,19,6,19,7,20,8,21,9,22,9,23,10,24,1,13,1,14,2,15,2,15,3,16,3,17,4,17,5,18,1,6,1,6,2,8,4,10,5,11,7,12,8,13,9,14,10,15,11,16,11,17
1469708331,13,25,1,13,1,15,3,17,4,18,5,19,6,19,7,20,7,21,9,22,9,23,10,24,1,13,1,14,1,15,2,15,3,16,3,17,4,17,5,18,1,5,1,6,2,8,4,9,5,11,6,12,7,13,8,14,10,15,11,16,11,16
1469708341,12,24,1,13,1,14,3,16,4,18,5,18,5,19,7,20,7,21,8,22,9,23,10,23,1,13,1,14,1,14,2,15,2,16,3,16,4,17,4,18,1,5,1,6,2,7,4,9,5,11,6,12,7,13,8,14,9,15,10,16,11,16
1469708351,12,24,1,13,1,14,3,16,4,17,5,18,5,19,7,20,7,21,8,22,9,22,10,23,1,13,1,14,2,14,2,15,3,16,3,16,4,17,5,18,1,5,1,6,2,8,4,10,5,11,6,12,7,13,8,14,9,15,10,16,11,16
1469708361,12,24,1,13,1,14,3,16,4,17,5,18,5,19,6,20,7,20,8,22,9,22,10,23,1,13,1,13,1,14,2,15,3,15,3,16,4,17,5,18,1,5,1,6,2,8,3,9,5,11,6,12,7,13,8,14,9,15,10,16,10,16
1469708371,12,24,1,13,1,14,3,16,4,17,5,18,5,19,6,20,7,20,8,21,9,22,9,23,1,13,1,13,1,14,2,15,2,15,3,16,4,17,4,17,5,18,1,6,2,7,3,9,5,11,6,12,7,13,8,14,9,15,10,16,10,16
1469708381,12,24,1,13,1,14,3,16,4,17,5,18,5,18,6,19,7,20,8,21,9,22,9,23,1,12,1,13,2,14,2,15,3,15,3,16,4,17,5,17,5,18,1,6,1,8,3,9,5,11,6,12,7,13,8,14,9,15,10,16,10,16
1469708391,12,24,1,12,1,14,2,16,3,17,4,18,5,18,6,19,7,20,8,21,8,22,9,23,1,12,1,13,1,14,2,14,3,15,3,16,4,16,5,17,5,18,1,6,1,7,3,9,4,11,6,12,7,13,8,14,9,15,10,16,10,16
1469708401,11,24,1,12,1,13,2,15,3,17,4,18,5,18,6,19,6,20,8,21,8,22,9,22,1,12,1,13,1,14,2,14,2,15,3,16,4,16,4,17,5,18,1,6,1,7,3,9,4,11,5,12,6,13,7,14,9,15,10,16,10,16
1469708411,11,24,12,25,1,13,2,15,3,16,4,17,5,18,6,19,6,20,8,21,8,21,9,22,1,12,1,13,2,14,2,14,3,15,3,16,4,16,5,17,5,18,6,18,1,8,3,9,4,11,5,12,6,13,7,14,9,15,10,16,10,16
1469708421,11,23,12,24,1,13,2,15,3,16,4,17,4,18,6,19,6,20,7,21,8,21,9,22,1,12,1,13,1,13,2,14,3,15,3,15,4,16,5,17,5,17,6,18,1,7,2,9,4,11,5,12,6,13,7,14,8,15,9,16,9,16
1469708431,11,23,12,24,1,13,2,15,3,16,4,17,4,18,5,19,6,19,7,20,8,21,9,22,1,12,1,12,1,13,2,14,2,14,3,15,4,16,4,17,5,17,6,18,1,7,2,9,4,11,5,12,6,13,7,14,8,15,9,16,9,16
1469708441,11,23,12,24,13,25,1,15,3,16,4,17,4,17,5,19,6,19,7,20,8,21,9,22,1,12,1,12,2,13,2,14,3,14,3,15,4,16,5,16,5,17,6,18,1,8,2,9,3,11,5,12,6,13,7,14,8,15,9,16,9,16
1469708451,11,23,11,24,13,25,1,15,2,16,3,17,4,17,5,18,6,19,7,20,7,21,8,22,1,11,1,12,1,13,2,13,3,14,3,15,4,16,5,16,5,17,6,18,1,7,1,9,3,11,4,12,6,13,6,14,8,15,8,16,9,16
1469708461,10,23,11,24,12,25,1,14,2,16,3,17,4,17,5,18,6,19,7,20,7,21,8,21,1,11,1,12,1,13,2,13,2,14,3,15,4,15,4,16,5,17,6,17,1,7,1,9,3,10,4,12,5,13,6,14,7,15,8,16,8,16
1469708471,10,22,11,23,12,24,1,14,2,15,3,16,4,17,5,18,5,19,7,20,7,20,8,21,1,11,1,12,2,13,2,13,3,14,3,15,4,15,5,16,5,17,6,17,1,8,1,9,3,11,4,12,5,13,6,14,7,15,8,16,8,16
1469708481,10,22,11,23,12,24,1,14,2,15,3,16,3,17,5,18,5,19,6,20,7,20,8,21,1,11,1,12,2,12,2,13,3,14,3,14,4,15,5,16,5,16,6,17,7,19,1,9,2,11,4,12,5,13,6,14,7,15,8,16,8,16
1469708491,10,22,11,23,12,24,1,14,2,15,3,16,3,17,4,18,5,18,6,19,7,20,8,21,1,11,1,11,1,12,2,13,2,13,3,14,4,15,4,16,5,16,6,17,7,18,1,9,2,10,3,12,5,13,5,14,7,15,8,16,8,16
1469708501,10,22,11,23,12,24,1,14,1,15,2,16,3,16,4,17,5,18,6,19,6,20,7,21,1,11,1,11,2,12,2,13,3,13,3,14,4,15,5,15,5,16,6,17,8,18,1,9,2,11,3,12,4,13,5,14,7,15,8,16,8,16
1469708511,10,22,11,23,12,24,1,14,1,15,2,16,3,16,4,17,5,18,6,19,6,20,7,21,1,10,1,11,2,12,2,12,3,13,3,14,4,14,5,15,5,16,6,17,7,18,1,9,2,11,3,12,4,13,5,14,6,15,7,16,7,16
1469708521,9,21,10,22,11,23,1,13,1,15,2,15,2,16,4,17,4,18,5,19,6,20,7,20,1,10,1,11,1,12,2,12,2,13,3,14,4,15,4,15,5,16,6,17,7,18,1,9,2,10,3,12,4,13,5,13,6,15,7,16,7,16
1469708531,9,21,10,22,11,23,1,13,1,14,2,15,2,16,3,17,4,18,5,19,6,19,7,20,1,10,1,11,1,12,2,12,2,13,3,14,4,14,5,15,5,16,6,16,7,18,1,9,1,11,3,12,4,13,5,14,6,15,7,16,7,16
1469708541,9,21,10,22,11,23,1,13,1,14,2,15,2,16,3,17,4,17,5,19,6,19,7,20,1,10,1,11,1,12,2,12,2,13,3,14,4,14,4,15,5,16,6,16,7,18,9,20,1,10,2,12,3,13,4,13,6,15,6,16,7,16
1469708551,9,21,10,22,11,23,1,13,1,14,1,15,2,15,3,17,4,17,5,18,6,19,6,20,1,10,1,11,1,12,2,12,2,13,3,14,3,14,4,15,5,16,5,16,7,18,9,20,1,10,2,11,3,12,4,13,5,15,6,15,6,16
1469708561,9,20,10,21,11,23,1,13,1,14,1,15,2,15,3,16,4,17,5,18,5,19,6,20,10,23,1,11,1,11,1,12,2,13,3,13,3,14,4,15,5,15,5,16,7,18,9,19,1,10,2,11,3,12,4,13,5,15,6,15,6,16
1469708571,9,20,10,21,11,22,1,13,1,14,1,15,2,15,3,16,3,17,5,18,5,19,6,20,10,23,1,10,1,11,1,12,2,12,3,13,3,14,4,15,5,15,5,16,7,17,9,19,1,10,1,11,3,12,4,13,5,14,6,15,6,15
1469708581,8,20,9,21,10,22,12,24,1,13,1,14,1,15,3,16,3,17,4,18,5,19,6,19,10,23,1,10,1,11,1,12,2,12,2,13,3,14,4,15,4,15,5,16,7,17,8,19,1,10,1,11,2,12,3,13,5,14,6,15,6,15
1469708591,8,20,9,21,10,22,12,24,1,13,1,14,1,15,2,16,3,17,4,18,5,18,6,19,10,23,1,10,1,11,1,12,1,12,2,13,3,14,4,14,4,15,5,16,6,17,8,19,1,10,1,11,2,12,3,13,5,14,6,15,6,15
1469708601,8,20,9,21,10,22,12,24,1,13,1,14,1,15,2,16,3,16,4,18,5,18,6,19,10,23,1,10,1,11,1,12,1,12,2,13,3,14,3,14,4,15,5,16,6,17,8,19,1,10,1,11,2,12,3,13,4,14,5,15,6,15
1469708611,8,20,9,21,10,22,12,24,1,13,1,14,1,14,2,16,3,16,4,17,5,18,6,19,9,22,10,23,1,11,1,11,1,12,2,13,3,13,3,14,4,15,5,16,6,17,8,19,1,10,1,11,2,12,3,13,4,14,5,15,5,15
1469708621,8,19,9,20,10,21,12,23,1,13,1,14,1,14,2,15,3,16,4,17,4,18,5,19,9,22,10,23,1,11,1,11,1,12,2,13,2,13,3,14,4,15,5,15,6,17,8,19,1,9,1,11,2,12,3,13,4,14,5,15,5,15
1469708631,8,19,9,20,10,21,12,23,1,13,1,14,1,14,2,15,3,16,4,17,5,18,5,19,9,22,10,23,1,11,1,11,1,12,2,13,2,13,3,14,4,15,4,15,6,17,8,19,1,9,1,10,2,11,3,12,4,14,5,14,5,15
1469708641,7,19,8,20,9,21,11,23,1,13,1,13,1,14,2,15,3,16,4,17,4,18,5,18,9,22,10,23,1,11,1,11,1,12,1,12,2,13,3,14,4,15,4,15,6,17,8,19,1,9,1,10,2,11,3,12,4,13,5,14,5,15
1469708651,7,19,8,20,9,21,11,23,1,12,1,13,1,14,2,15,2,16,4,17,4,17,5,18,9,22,10,23,1,10,1,11,1,12,1,12,2,13,3,14,4,14,4,15,6,17,7,18,1,9,1,10,1,11,2,12,4,13,5,14,5,15
1469708661,7,19,8,20,9,21,11,23,1,12,1,13,1,14,2,15,3,15,4,17,4,17,5,18,9,22,10,23,1,10,1,11,1,12,1,12,2,13,3,14,3,14,4,15,5,17,7,18,1,9,1,10,2,11,3,12,4,13,5,14,5,14
1469708671,7,19,8,20,9,21,11,23,1,12,1,13,1,14,2,15,2,15,3,16,4,17,5,18,9,22,10,22,1,10,1,11,1,11,1,12,2,13,2,14,3,14,4,15,5,16,7,18,1,9,1,10,1,11,2,12,4,13,5,14,5,14
1469708681,7,19,8,20,9,21,11,23,12,24,1,13,1,13,1,14,2,15,3,16,4,17,5,18,9,22,9,22,1,10,1,11,1,11,1,12,2,13,2,13,3,14,4,15,5,16,7,18,9,20,1,10,2,11,2,12,4,13,5,14,5,14
1469708691,7,18,8,19,9,20,11,23,12,24,1,13,1,13,1,14,2,15,3,16,4,17,5,18,8,21,9,22,10,23,1,11,1,11,1,12,2,13,2,13,3,14,4,15,5,16,7,18,8,19,1,10,1,11,2,12,3,13,4,14,5,14
1469708701,6,18,7,19,8,20,10,22,12,23,12,24,1,13,1,14,2,15,3,16,3,17,4,17,8,21,9,22,10,23,1,10,1,11,1,12,1,12,2,13,3,14,3,14,5,16,7,18,8,19,1,9,1,11,2,11,3,13,4,14,4,14
1469708711,6,18,7,19,8,20,10,22,11,23,12,24,13,25,1,14,1,15,2,16,3,16,4,17,8,21,9,22,10,23,10,23,1,11,1,11,1,12,2,13,3,14,3,14,5,16,7,18,8,19,1,9,1,10,2,11,3,13,4,14,4,14
1469708721,6,18,7,19,8,20,10,22,11,23,12,24,13,24,1,14,1,14,2,16,3,16,4,17,8,21,9,22,9,22,10,23,1,10,1,11,1,12,2,13,3,13,3,14,5,16,7,17,8,19,1,9,1,10,2,11,3,12,4,13,4,14
1469708731,6,18,7,19,8,20,10,22,11,23,12,24,12,24,1,14,1,14,2,15,3,16,4,17,8,21,8,22,9,22,10,23,10,23,1,11,1,12,2,13,2,13,3,14,4,15,6,17,8,19,1,9,1,10,2,11,3,12,4,13,4,13
1469708741,3,18,4,19,6,20,8,22,9,23,10,24,11,24,1,12,1,13,2,14,2,14,3,15,7,19,8,20,9,21,10,22,10,22,1,11,1,12,1,12,2,13,3,14,4,15,6,17,8,19,1,9,1,10,2,11,3,12,4,13,4,13
1469708751,3,17,4,18,5,19,8,21,9,22,10,23,10,24,1,12,1,12,2,14,2,14,3,15,7,19,8,20,9,21,9,21,10,22,1,11,1,11,1,12,2,13,3,13,4,15,6,17,8,18,9,20,1,10,1,11,3,12,4,13,4,13
1469708761,3,17,4,18,5,19,7,21,9,22,10,23,10,24,1,12,1,12,2,13,2,14,3,15,7,19,8,20,9,21,9,21,10,22,1,11,1,11,1,12,2,13,2,13,4,15,6,17,7,18,9,19,1,10,1,11,3,12,4,13,4,13
1469708771,3,17,4,18,5,19,7,21,9,22,10,23,10,24,1,11,1,12,2,13,2,14,3,15,7,19,8,20,9,20,9,21,10,22,1,10,1,11,1,12,2,13,2,13,4,15,6,17,7,18,8,19,1,9,1,10,2,12,3,13,4,13
1469708781,2,17,3,18,4,19,6,21,7,22,8,23,9,23,1,10,1,11,1,12,2,13,3,14,7,18,8,19,8,19,9,20,9,21,1,10,1,11,1,12,1,12,2,13,4,15,6,16,7,18,8,19,1,9,1,10,2,12,3,12,3,13
1469708791,1,16,3,17,4,18,6,21,7,22,8,23,9,23,10,24,1,11,1,12,2,13,3,14,6,18,7,18,8,19,9,20,9,20,1,10,1,11,1,11,1,12,2,13,3,14,5,16,7,18,8,19,1,9,1,10,2,11,3,12,3,12
1469708801,1,16,2,17,4,18,6,20,7,22,8,22,9,23,10,24,1,11,1,12,1,12,2,13,6,18,7,18,8,19,8,20,9,20,1,10,1,10,1,11,1,12,2,13,3,14,5,16,7,18,8,19,1,9,1,10,2,11,3,12,3,12
1469708811,1,16,1,17,2,18,5,20,6,21,7,22,7,23,9,24,1,9,1,11,1,11,2,12,6,16,7,17,8,18,8,19,9,19,1,10,1,10,1,11,1,12,2,12,3,14,5,16,7,17,8,19,1,9,1,10,2,11,3,12,3,12
1469708821,1,16,1,17,2,18,4,20,6,21,7,22,7,23,9,24,9,25,1,11,1,11,2,12,6,16,7,17,8,18,8,19,9,19,1,9,1,10,1,11,1,12,2,12,3,14,5,16,7,17,8,18,1,9,1,10,2,11,3,12,3,12
1469708831,1,16,1,17,2,18,4,20,6,21,7,22,7,22,8,24,9,24,1,10,1,11,2,12,6,16,7,17,7,18,8,18,8,19,1,9,1,10,1,11,1,11,2,12,3,14,5,15,6,17,8,18,1,9,1,10,2,11,3,12,3,12
1469708841,1,16,1,17,2,18,4,20,5,21,6,22,7,22,8,24,9,24,1,10,1,10,2,11,6,16,6,16,7,17,8,18,8,18,9,19,1,10,1,11,1,11,2,12,3,13,5,15,6,17,8,18,1,9,1,10,2,11,3,12,3,12
1469708851,1,16,1,17,2,18,4,20,5,21,6,22,6,22,8,23,8,24,1,10,1,10,1,11,5,15,6,16,7,17,8,18,8,18,9,19,1,10,1,10,1,11,2,12,3,13,5,15,6,17,8,18,1,9,1,10,2,11,2,12,3,12
1469708861,16,25,1,17,1,18,3,20,5,21,6,22,6,22,7,23,8,24,1,9,1,10,1,11,5,15,6,16,7,17,7,17,8,18,9,19,1,9,1,10,1,11,1,12,3,13,5,15,6,17,7,18,9,19,1,10,2,11,2,12,3,12
1469708871,15,25,1,16,1,17,3,19,5,21,5,22,6,22,7,23,8,24,1,9,1,10,1,11,5,15,6,16,7,16,7,17,8,18,9,18,1,9,1,10,1,11,1,11,3,13,5,15,6,16,7,18,8,19,1,9,1,11,2,11,2,12
1469708881,15,25,1,16,1,17,3,19,4,20,5,21,6,22,7,23,8,24,1,9,1,9,1,10,5,14,6,15,6,16,7,17,8,17,8,18,9,19,1,10,1,11,1,11,3,13,4,15,6,16,7,17,8,19,1,9,1,11,2,11,2,12
1469708891,15,25,1,16,1,17,3,19,4,20,5,21,6,22,7,23,8,24,1,9,1,9,1,10,5,14,6,15,7,16,7,17,8,17,8,18,9,19,1,10,1,11,1,11,2,13,4,15,6,16,7,17,8,19,1,9,1,10,2,11,2,11
1469708901,15,24,1,16,1,17,3,19,4,20,5,21,5,22,7,23,7,23,1,9,1,9,1,10,5,14,6,15,6,16,7,16,7,17,8,18,9,18,1,10,1,10,1,11,2,13,4,14,6,16,7,17,8,18,1,9,1,10,2,11,2,11
1469708911,15,24,1,16,1,17,3,19,4,20,5,21,5,21,6,23,7,23,1,8,1,9,1,10,5,14,5,15,6,15,7,16,7,17,8,17,9,18,1,10,1,10,1,11,2,12,4,14,6,16,7,17,8,18,9,19,1,10,2,11,2,11
1469708921,15,24,1,16,1,17,2,19,4,20,4,21,5,21,6,22,7,23,1,8,1,9,1,10,5,14,5,14,6,15,7,16,7,16,8,17,9,18,1,10,1,10,1,11,2,12,4,14,6,16,7,17,8,18,9,19,1,10,1,11,2,11
1469708931,14,24,15,25,1,16,2,19,3,20,4,21,5,21,6,22,7,23,1,8,1,9,1,9,5,13,5,14,6,15,7,16,7,16,8,17,9,18,1,9,1,10,1,11,2,12,4,14,5,16,7,17,8,18,9,19,1,10,1,11,1,11
1469708941,14,24,15,25,1,16,2,18,3,20,4,20,5,21,6,22,7,23,8,24,1,8,1,9,5,13,5,14,6,15,7,16,7,16,8,17,9,18,9,18,1,10,1,11,2,12,4,14,5,16,7,17,8,18,9,19,1,10,1,11,1,11
1469708951,14,24,15,25,1,16,2,18,3,19,4,20,5,21,6,22,6,23,8,24,1,8,1,9,4,13,5,14,6,15,7,15,7,16,8,17,9,17,9,18,1,10,1,11,2,12,4,14,5,16,6,17,8,18,9,19,1,10,1,11,1,11
1469708961,14,24,15,25,1,16,2,18,3,19,4,20,4,21,6,22,6,22,7,24,1,8,1,9,4,13,5,14,6,14,6,15,7,16,8,16,8,17,9,18,1,10,1,11,2,12,4,14,5,15,6,17,8,18,9,19,1,10,1,11,1,11
1469708971,14,24,15,25,16,26,1,18,3,19,4,20,4,20,5,22,6,22,7,23,8,24,1,9,4,13,5,13,6,14,6,15,7,15,8,16,8,17,9,18,1,10,1,10,2,12,3,14,5,15,6,17,7,18,8,19,1,10,1,10,1,11
1469708981,14,24,15,25,16,26,1,18,3,19,3,20,4,20,5,22,6,22,7,23,8,24,1,9,4,13,5,13,6,14,6,15,7,15,8,16,8,17,9,18,1,10,1,10,1,12,3,14,5,15,6,16,7,18,8,19,1,9,1,10,1,11
1469708991,14,24,15,25,16,26,1,18,2,19,3,20,4,20,5,21,6,22,7,23,7,24,1,8,4,12,5,13,5,14,6,15,6,15,7,16,8,17,9,17,1,9,1,10,2,12,3,13,5,15,6,16,7,17,8,18,1,9,1,10,1,11
1469709001,14,23,15,24,16,25,1,18,2,19,3,20,4,20,5,21,5,22,7,23,7,24,1,8,4,12,4,13,5,14,6,14,6,15,7,16,8,16,9,17,1,9,1,10,1,12,3,13,5,15,6,16,7,17,8,18,1,9,1,10,1,10
1469709011,13,23,14,24,15,25,1,17,2,19,3,19,3,20,5,21,5,22,6,23,7,24,1,8,4,12,4,13,5,14,6,14,6,15,7,16,8,16,9,17,1,9,1,10,1,12,3,13,5,15,6,16,7,17,8,18,1,9,1,10,1,10
1469709021,13,23,14,24,15,25,1,17,2,18,3,19,3,20,4,21,5,22,6,23,7,24,1,8,4,12,4,12,5,13,6,14,6,14,7,15,8,16,9,17,9,18,1,10,1,11,3,13,4,15,6,16,7,17,8,18,9,19,1,10,1,10
1469709031,13,23,14,24,15,25,1,17,2,18,2,19,3,20,4,21,5,22,6,23,7,23,1,8,3,12,4,12,5,13,5,14,6,14,7,15,8,16,8,17,9,17,1,10,1,11,3,13,4,15,6,16,7,17,8,18,9,19,1,10,1,10
1469709041,13,23,14,24,15,25,1,17,1,18,2,19,3,20,4,21,5,21,6,23,6,23,1,7,3,11,4,12,5,13,5,14,6,14,7,15,8,16,8,16,9,17,1,10,1,11,3,13,4,15,5,16,7,17,8,18,9,19,1,10,1,10
1469709051,13,23,14,24,15,25,1,17,1,18,2,19,3,19,4,21,5,21,6,22,6,23,1,7,3,11,4,12,5,13,5,13,6,14,7,15,7,15,8,16,9,17,10,18,1,11,3,13,4,14,5,16,7,17,7,18,9,19,1,10,1,10
1469709061,13,23,14,24,15,25,1,17,1,18,2,19,2,19,4,21,4,21,5,22,6,23,1,7,3,11,4,12,5,13,5,13,6,14,6,15,7,15,8,16,9,17,9,17,1,11,2,13,4,14,5,15,6,17,7,18,9,19,1,10,1,10
1469709071,13,23,14,24,15,24,1,17,1,18,2,19,2,19,4,20,4,21,5,22,6,23,7,24,3,11,4,12,5,12,5,13,6,14,7,14,7,15,8,16,9,17,9,17,1,11,2,13,4,14,5,15,6,17,7,18,8,19,1,9,1,10
1469709081,12,22,13,23,14,24,1,16,1,18,2,18,2,19,3,20,4,21,5,22,6,23,7,24,3,11,4,11,4,12,5,13,6,13,6,14,7,15,8,16,9,17,9,17,1,11,2,13,4,14,5,15,6,16,7,17,8,19,9,20,1,10
1469709091,12,22,13,23,14,24,1,16,1,17,1,18,2,19,3,20,4,21,5,22,6,22,7,23,3,11,3,11,4,12,5,13,5,13,6,14,7,15,8,16,8,16,9,17,1,11,2,12,4,14,5,15,6,16,7,17,8,19,9,19,1,9
1469709101,12,22,13,23,14,24,1,16,1,17,1,18,2,19,3,20,4,21,5,22,5,22,6,23,3,10,3,11,4,12,5,13,5,13,6,14,7,15,8,15,8,16,9,17,1,10,2,12,3,14,5,15,6,16,7,17,8,19,9,19,1,9
1469709111,12,22,13,23,14,24,1,16,1,17,1,18,2,19,3,20,3,20,5,22,5,22,6,23,2,10,3,11,4,12,5,12,5,13,6,14,7,14,7,15,8,16,9,17,1,10,2,12,3,14,5,15,6,16,7,17,8,18,9,19,9,19
1469709121,12,22,13,23,14,24,16,26,1,17,1,18,1,18,3,20,3,20,4,21,5,22,6,23,1,10,2,11,3,12,3,12,4,13,5,14,6,14,6,15,7,16,8,16,1,9,2,11,3,13,5,14,6,15,7,16,8,18,9,19,9,19
1469709131,12,22,13,23,14,24,16,26,1,17,1,18,1,18,3,19,3,20,4,21,5,22,6,23,1,10,2,11,3,11,3,12,4,13,5,13,5,14,6,15,7,16,8,16,1,9,2,11,3,13,4,14,6,15,6,16,8,18,9,19,9,19
1469709141,12,22,13,23,13,24,15,26,1,17,1,18,1,18,2,19,3,20,4,21,5,22,6,23,1,10,1,10,2,11,3,12,4,12,5,13,5,14,6,15,7,15,8,16,1,9,2,11,3,13,5,14,6,15,7,16,8,17,9,18,9,19
1469709151,11,22,12,23,13,24,15,26,1,16,1,17,1,18,2,19,3,20,4,21,5,22,6,22,1,9,1,10,2,11,2,12,3,12,4,13,5,14,6,15,6,15,7,16,1,9,2,10,3,12,4,13,6,15,6,16,8,17,9,18,9,18
1469709161,11,22,12,23,13,24,15,26,1,16,1,17,1,18,2,19,3,20,4,21,4,21,5,22,1,9,1,10,2,11,2,11,3,12,4,13,5,14,5,14,6,15,7,16,1,8,2,10,3,12,4,13,5,14,6,15,8,17,9,18,9,18
1469709171,11,22,12,23,13,24,15,26,1,16,1,17,1,18,2,19,3,19,4,21,4,21,5,22,1,9,1,10,1,11,2,11,3,12,4,13,4,13,5,14,6,15,7,16,1,8,2,10,3,12,4,13,5,14,6,15,8,17,9,18,9,18
1469709181,11,22,12,23,13,24,15,25,1,16,1,17,1,17,2,19,2,19,4,20,4,21,5,22,1,9,1,10,1,11,2,11,3,12,3,13,4,13,5,14,6,15,6,16,1,8,1,10,3,12,4,13,5,14,6,15,8,16,9,17,9,18
1469709191,11,21,12,22,13,23,15,25,1,16,1,17,1,17,2,18,3,19,4,20,4,21,5,22,1,9,1,10,1,10,2,11,2,12,3,12,4,13,5,14,5,15,6,15,1,8,1,10,3,11,4,13,5,14,6,15,7,16,8,17,9,17
1469709201,11,21,12,22,12,23,14,25,16,26,1,17,1,17,2,18,2,19,4,20,4,21,5,22,1,9,1,10,1,10,1,11,2,12,3,12,4,13,4,14,5,15,6,15,1,8,1,9,3,11,4,12,5,14,6,15,7,16,8,17,8,17
1469709211,10,21,11,22,12,23,14,25,16,26,1,16,1,17,2,18,2,19,3,20,4,21,5,22,1,9,1,9,1,10,1,11,2,11,3,12,3,13,4,14,5,14,6,15,1,7,1,9,3,11,4,12,5,13,6,14,7,16,8,17,8,17
1469709221,10,21,11,22,12,23,14,25,15,26,1,16,1,17,2,18,2,19,3,20,4,20,5,21,8,25,1,9,1,10,1,11,2,11,2,12,3,13,4,14,5,14,5,15,1,7,1,9,2,11,4,12,5,13,6,14,7,15,8,16,8,17
1469709231,10,21,11,22,12,23,14,25,15,26,1,16,1,17,1,18,2,18,3,20,4,20,5,21,8,25,1,9,1,10,1,10,1,11,2,12,3,13,4,13,5,14,5,15,1,7,1,9,2,10,4,12,5,13,6,14,7,15,8,16,8,16
1469709241,10,21,11,22,12,23,14,25,15,26,1,16,1,16,1,18,2,18,3,19,4,20,5,21,8,25,9,25,1,10,1,10,1,11,2,12,3,12,4,13,4,14,5,15,7,16,1,9,2,10,3,12,5,13,6,14,7,15,8,16,8,16
1469709251,10,21,11,22,12,23,14,25,15,26,16,27,1,16,1,17,2,18,3,19,3,20,4,21,8,25,9,25,1,9,1,10,1,11,2,11,3,12,3,13,4,14,5,14,7,16,1,8,2,10,3,11,5,13,5,13,7,15,8,16,8,16
1469709261,10,21,11,22,12,23,14,25,15,26,16,27,16,27,1,17,1,18,2,19,3,20,4,21,8,24,8,25,1,9,1,10,1,10,2,11,2,12,3,13,4,13,5,14,6,16,1,8,2,10,3,11,4,12,5,13,7,15,8,16,8,16
1469709271,9,21,10,22,11,23,13,24,15,26,15,27,16,27,1,17,1,18,2,19,3,20,4,21,7,24,8,25,1,9,1,10,1,10,2,11,2,12,3,13,4,13,5,14,6,16,1,8,2,10,3,11,4,12,5,13,7,15,7,15,8,16
1469709281,9,20,10,21,11,22,13,24,14,26,15,26,16,27,1,17,1,18,2,19,3,19,4,20,7,24,8,25,1,9,1,10,1,10,1,11,2,12,3,12,4,13,4,14,6,15,1,8,2,10,3,11,4,12,5,13,6,14,7,15,8,15
1469709291,9,20,10,21,11,22,13,24,14,25,15,26,16,27,1,17,1,17,2,19,2,19,4,20,7,24,8,25,1,9,1,9,1,10,1,11,2,11,3,12,4,13,4,14,6,15,1,8,1,9,3,11,4,12,5,13,6,14,7,15,7,15
1469709301,9,20,10,21,11,22,13,24,14,25,15,26,15,27,1,17,1,17,2,18,2,19,3,20,7,24,8,24,1,8,1,9,1,10,1,10,2,11,3,12,4,13,4,13,6,15,1,8,1,9,3,10,4,12,5,13,6,14,7,15,7,15
1469709311,9,20,10,21,11,22,13,24,14,25,15,26,15,27,1,17,1,17,2,18,2,19,3,20,7,24,7,24,1,8,1,9,1,9,1,10,2,11,3,12,3,13,4,13,6,15,1,8,1,9,3,10,4,12,5,13,6,14,7,15,7,15
1469709321,9,20,10,21,11,22,13,24,14,25,15,26,15,26,1,16,1,17,1,18,2,19,3,20,7,23,7,24,1,8,1,9,1,9,1,10,2,11,3,12,3,12,4,13,6,15,1,7,1,9,2,10,4,11,4,12,6,14,7,15,7,15
